StockCode,GrossRevenue,UnitsSold,SalesLines,SalesOrders,Description,ProductCategory,CommercialProduct,RevenueShare
84684,720.6999999999999,609,40,40,BEACH HUT PHOTO FRAME,Merchandise,True,0.003447858593364261
21379,719.23,650,128,125,CAMPHOR WOOD PORTOBELLO MUSHROOM,Merchandise,True,0.003440826052595224
23222,718.53,799,77,75,CHRISTMAS TREE HANGING GOLD,Merchandise,True,0.003437477223657587
35951,717.99,1352,46,46,FOLKART BAUBLE CHRISTMAS DECORATION,Merchandise,True,0.003434893841334267
72131,717.63,761,61,56,COLUMBIAN CANDLE RECTANGLE,Merchandise,True,0.0034331715864520536
21265,717.41,323,36,34,PINK GOOSE FEATHER TREE 60CM,Merchandise,True,0.003432119097357368
21457,716.0,685,65,65,2 PICTURE BOOK EGGS EASTER DUCKS,Merchandise,True,0.0034253735990686985
22641,715.06,303,71,69,SET OF 4 NAPKIN CHARMS INSTRUMENT,Merchandise,True,0.0034208766002095862
21076,714.55,843,94,92,SET/20 COLLAGE PAPER NAPKIN ,Merchandise,True,0.003418436739126451
20763,714.23,269,76,74,DAISY SKETCHBOOK ,Merchandise,True,0.0034169058458978167
20850,713.8000000000001,820,23,23,ZINC HEART LATTICE PLANTER BOWL,Merchandise,True,0.00341484870812184
35915B,713.73,563,68,67,BLUE KNITTED HEN ,Merchandise,True,0.0034145138252280765
21133,712.9100000000001,410,42,42,PAINTED BIRD ASSORTED CHRISTMAS,Merchandise,True,0.003410590911329702
16015,711.88,1573,66,65,MEDIUM CHINESE STYLE SCISSOR,Merchandise,True,0.003405663348750035
23042,711.51,103,28,28,PAPER LANTERN 7 POINT SNOW STAR,Merchandise,True,0.003403893253454427
23070,709.5400000000001,160,44,44,EDWARDIAN HEART PHOTO FRAME,Merchandise,True,0.003394468692015649
21442,706.63,974,137,136,GREEN BIRDHOUSE DECORATION,Merchandise,True,0.003380547131717758
21308,705.9,132,6,6,LOUVRE VANITY MIRROR,Merchandise,True,0.0033770547815399365
22981,704.13,471,108,105,PANTRY APPLE CORER,Merchandise,True,0.0033685870283690546
84869,703.54,302,26,26,CANDY BUTTON PHOTO ALBUM,Merchandise,True,0.00336576444397876
84563A,703.0,142,64,62,PINK & WHITE BREAKFAST TRAY,Merchandise,True,0.00336318106165544
90161D,702.79,141,77,75,ANT COPPER PINK BOUDICCA BRACELET,Merchandise,True,0.0033621764129741494
84872a,702.5899999999999,64,50,45,TEATIME FUNKY FLOWER BACKPACK FOR 2,Merchandise,True,0.0033612196047062524
84952B,701.74,427,48,44,BLACK LOVE BIRD T-LIGHT HOLDER,Merchandise,True,0.003357153169567694
84917,698.66,232,56,53,WHITE HAND TOWEL WITH BUTTERFLY,Merchandise,True,0.003342418322242091
21740,698.0100000000001,201,67,66,COSY SLIPPER SHOES LARGE RED,Merchandise,True,0.0033393086953714284
84584,696.75,282,75,75,PINK GINGHAM CAT WITH SCARF,Merchandise,True,0.0033332808032836814
90082D,696.1,108,53,51,DIAMANTE BOW BROOCH BLACK COLOUR,Merchandise,True,0.0033301711764130186
85231E,695.23,835,107,106,STRAWBERRY SCENTED SET/9 T-LIGHTS,Merchandise,True,0.00332600906044767
22036,695.11,1649,135,135,DINOSAUR BIRTHDAY CARD,Merchandise,True,0.0033254349754869325
23187,695.06,2338,75,74,FRENCH STYLE STORAGE JAR BONBONS,Merchandise,True,0.0033251957734199574
20898,693.9200000000001,327,55,53,VINTAGE NOTEBOOK TRAVELOGUE,Merchandise,True,0.0033197419662929495
72755D,693.25,533,13,13,FLOWER FAIRY OIL BURNER SET SUMMER,Merchandise,True,0.0033165366585954964
17012F,693.1999999999999,591,112,107,ORIGAMI SANDLEWOOD INCENSE/CAND SET,Merchandise,True,0.003316297456528522
35964,693.08,1189,136,132,FOLKART CLIP ON STARS,Merchandise,True,0.003315723371567785
85096,692.16,166,69,66,HILDA CANDY SPOT RABBIT,Merchandise,True,0.003311322053535462
20862,691.1400000000001,325,37,37,PINK PATCH PENCIL CASE BLUE HEART,Merchandise,True,0.0033064423313691913
72753A,690.24,315,14,14,S/3 FLWR FAIRY LILLY CANDLES,Merchandise,True,0.0033021366941636578
20856,688.9399999999999,417,126,122,DENIM PATCH PURSE PINK BUTTERFLY,Merchandise,True,0.0032959174404223316
84931B,688.73,274,83,83,BLUE SCOTTIE DOG W FLOWER PATTERN,Merchandise,True,0.003294912791741041
37444C,688.49,1657,57,54,PINK BREAKFAST CUP AND SAUCER ,Merchandise,True,0.003293764621819565
85186A,688.42,1476,163,159,EASTER BUNNY GARLAND OF FLOWERS,Merchandise,True,0.003293429738925801
47594A,684.4599999999999,346,107,105,CAROUSEL DESIGN WASHBAG,Merchandise,True,0.0032744849352214548
90160C,684.22,98,46,45,TURQ+RED BOUDICCA LARGE BRACELET,Merchandise,True,0.003273336765299979
21197,683.26,466,48,45,MULTICOLOUR  CONFETTI IN TUBE,Merchandise,True,0.003268744085614077
62094B,683.05,306,68,67,TURQ ICE CREAM BUM BAG ,Merchandise,True,0.0032677394369327855
37492D,682.99,361,26,26,PURPLE GREEN FLOWER PIGGY BANK,Merchandise,True,0.0032674523944524175
23120,682.39,1685,105,100,PACK OF 6 SMALL FRUIT STRAWS,Merchandise,True,0.0032645819696487284
85023B,682.35,293,38,38,EAU DE NILE JEWELLED PHOTOFRAME,Merchandise,True,0.0032643906079951493
17165D,682.32,716,93,89,ASS COL LARGE SAND FROG P'WEIGHT,Merchandise,True,0.003264247086754965
22033,681.93,1603,128,128,BOTANICAL ROSE GREETING CARD,Merchandise,True,0.0032623813106325665
84865,681.9,81,52,48,NEW BAROQUE BLACK PHOTO ALBUM,Merchandise,True,0.003262237789392382
85084,681.4,682,87,84,HOLLY TOP CHRISTMAS STOCKING,Merchandise,True,0.003259845768722642
21674,680.8499999999999,43,9,9,RIDGED GLASS PENDANT LAMPSHADE,Merchandise,True,0.0032572145459859266
21386,680.78,1148,110,105,IVORY HANGING DECORATION  EGG,Merchandise,True,0.0032568796630921635
84925D,680.0,453,27,26,LA PALMIERA WALL THERMOMETER,Merchandise,True,0.0032531481108473677
21847,679.58,348,73,71,GREEN  DIAMANTE PEN IN GIFT BOX,Merchandise,True,0.003251138813484786
23597,679.07,249,31,31,PAPER BUNTING PAISLEY PARK,Merchandise,True,0.0032486989524016506
75013B,677.87,395,82,76,"STRING OF 8 BUTTERFLIES,PINK",Merchandise,True,0.0032429581027942724
84916,676.91,267,63,58,HAND TOWEL PALE BLUE W FLOWERS,Merchandise,True,0.00323836542310837
21750,676.48,312,63,62,LARGE SKULL WINDMILL,Merchandise,True,0.0032363082853323934
84824,676.4499999999999,38,32,32,DANISH ROSE UMBRELLA STAND,Merchandise,True,0.0032361647640922085
21263,676.02,302,60,56,GREEN GOOSE FEATHER TREE 60CM,Merchandise,True,0.003234107626316232
23428,675.91,77,33,33,IVORY RETRO KITCHEN WALL CLOCK,Merchandise,True,0.0032335813817688883
22034,674.75,1620,95,94,ROBIN CHRISTMAS CARD,Merchandise,True,0.00322803189381509
21879,672.71,1576,157,152,HEARTS GIFT TAPE,Merchandise,True,0.0032182724494825487
21884,672.5600000000001,1454,166,161,CAKES AND BOWS GIFT  TAPE,Merchandise,True,0.003217554843281626
46776E,670.52,207,79,77,WOVEN CANDY CUSHION COVER ,Merchandise,True,0.0032077953989490837
90184B,670.23,74,48,47,AMETHYST CHUNKY BEAD BRACELET W STR,Merchandise,True,0.0032064080269606342
72023F,669.62,640,51,49,RED ORGANIC CANDLE IN GLASS,Merchandise,True,0.0032034897617435505
85205B,669.38,241,62,61,PINK FELT EASTER RABBIT GARLAND,Merchandise,True,0.003202341591822075
85203,669.27,1467,233,224,HANGING WOOD AND FELT BUTTERFLY ,Merchandise,True,0.0032018153472747318
16169K,669.25,2100,61,60,WRAP FOLK ART,Merchandise,True,0.0032017196664479424
23024,667.8500000000001,255,11,11,LARGE BONNE JAM JAR  T-LIGHT HOLDER,Merchandise,True,0.003195022008572669
82613A,667.47,492,116,116,"METAL SIGN,CUPCAKE SINGLE HOOK",Merchandise,True,0.0031932040728636655
21441,667.3199999999999,941,136,133,BLUE BIRDHOUSE DECORATION,Merchandise,True,0.0031924864666627428
21247,664.73,422,81,81,SET OF RED SALAD SERVERS ,Merchandise,True,0.0031800957995934864
85019C,663.94,426,26,25,CURIOUS  IMAGES NOTEBOOK SET,Merchandise,True,0.003176316406935296
17012D,663.74,522,118,116,ORIGAMI ROSE INCENSE/CANDLE SET ,Merchandise,True,0.0031753595986674
71403,661.95,178,71,69,"PINK/WHITE ""KEEP CLEAN"" BULLET BIN",Merchandise,True,0.0031667961646697283
23547,661.5,1575,62,62,WRAP FLOWER SHOP  ,Merchandise,True,0.0031646433460669615
17109C,661.23,3124,15,15,FLOWER FAIRY INCENSE ROSE,Merchandise,True,0.0031633516549053014
90184C,661.23,73,50,49,BLACK CHUNKY BEAD BRACELET W STRAP,Merchandise,True,0.0031633516549053014
23482,661.02,418,39,39,PEARLISED IVORY HEART LARGE ,Merchandise,True,0.0031623470062240103
37474,661.0,64,46,44,SET/4 2 TONE EGG SHAPE MIXING BOWLS,Merchandise,True,0.0031622513253972205
85188B,660.88,748,76,74,PINK METAL SWINGING BUNNY,Merchandise,True,0.003161677240436483
84993A,660.79,1498,181,177,75 GREEN PETIT FOUR CASES,Merchandise,True,0.0031612466767159293
21764,659.1500000000001,17,11,11,VINTAGE WOODEN PLATE RACK,Merchandise,True,0.0031534008489191804
85186C,658.19,1400,156,152,BUNNY EGG GARLAND,Merchandise,True,0.0031488081692332783
46776D,658.07,153,76,76,WOVEN SUNSET CUSHION COVER ,Merchandise,True,0.00314823408427254
22056,656.87,607,34,34,CERAMIC PLATE LOVE HEART DESIGN,Merchandise,True,0.003142493234665162
85028S,656.82,430,34,33,FRENCH CHATEAU SMALL FRUITBOWL,Merchandise,True,0.0031422540325981886
22042,655.52,1805,138,128,CHRISTMAS CARD SINGING ANGEL,Merchandise,True,0.0031360347788568625
22054,655.01,361,78,74,MINI CAKE STAND HANGING HEARTS,Merchandise,True,0.0031335949177737268
21307,654.27,751,74,72,SET/4 BUTTERFLY MIRROR MAGNETS,Merchandise,True,0.003130054727182511
85028L,654.01,271,27,27,FRENCH CHATEAU LARGE FRUIT BOWL ,Merchandise,True,0.003128810876434245
85168B,652.17,72,52,52,BLACK BAROQUE CARRIAGE CLOCK,Merchandise,True,0.0031200082403695993
20618,650.64,298,138,137,QUEEN OF THE SKIES PASSPORT COVER ,Merchandise,True,0.003112688657120193
20714,649.8199999999999,1580,28,28,POSY SHOPPER BAG,Merchandise,True,0.0031087657432218177
23224,649.02,738,71,71,CHERUB HEART DECORATION GOLD,Merchandise,True,0.003104938510150233
85215,648.44,838,69,66,ASSORTED CHEESE FRIDGE MAGNETS,Merchandise,True,0.0031021637661733338
21350,647.7500000000001,225,44,42,GINGHAM HEART WREATH,Merchandise,True,0.0030988627776490922
21003,647.75,109,64,64,ROSE DU SUD CUSHION COVER,Merchandise,True,0.003098862777649092
17084N,647.66,2798,191,187,FAIRY DREAMS INCENSE ,Merchandise,True,0.003098432213928538
17164B,647.4,1622,83,81,ASS COL SMALL SAND GECKO P'WEIGHT,Merchandise,True,0.003097188363180273
21134,646.4399999999999,377,48,46,VICTORIAN METAL POSTCARD CHRISTMAS,Merchandise,True,0.003092595683494371
47597,644.88,322,126,124,NEW ENGLAND TEATOWELS,Merchandise,True,0.00308513257900478
23408,644.8000000000001,310,59,59,PHOTO FRAME LINEN AND LACE SMALL,Merchandise,True,0.0030847498556976216
17181,642.66,353,67,65,CIRCLE OF FRIENDS CANDLE HOLDER,Merchandise,True,0.0030745120072311312
85185D,642.0100000000001,197,68,66,FROG SOCK PUPPET,Merchandise,True,0.003071402380360469
16169M,640.95,2060,60,59,WRAP DAISY CARPET ,Merchandise,True,0.0030663312965406183
21816,640.24,424,52,50,CHRISTMAS TREE T-LIGHT HOLDER,Merchandise,True,0.003062934627189586
84507C,639.74,435,73,70,BLUE CIRCLES DESIGN MONKEY DOLL,Merchandise,True,0.003060542606519846
84520D,639.47,699,94,94,PACK OF 20 FAIRY CAKE PAPER NAPKINS,Merchandise,True,0.003059250915358186
84986B,639.06,432,76,75,SET OF 36 SILVER PAPER DOILIES,Merchandise,True,0.0030572894584089978
35004P,638.97,120,43,43,SET OF 3 PINK FLYING DUCKS,Merchandise,True,0.003056858894688445
21665,638.8,879,78,75,TRIANGULAR RIDGED GLASS POSY HOLDER,Merchandise,True,0.003056045607660733
84601A,638.34,260,15,15,NEW BAROQUE IVORY CUSHION COVER ,Merchandise,True,0.0030538449486445718
84766,638.0,200,27,27,SILVER ROCOCO CANDLE STICK,Merchandise,True,0.0030522183745891477
47592A,637.37,331,101,101,CAROUSEL DES CHILD'S OVERALL,Merchandise,True,0.0030492044285452746
84707B,636.94,81,53,51,PINK JEWELLED MIRROR TRINKET TRAY,Merchandise,True,0.003047147290769298
16169N,636.75,2050,57,56,WRAP BLUE RUSSIAN FOLKART,Merchandise,True,0.003046238322914796
23492,635.38,76,28,28,VINTAGE JINGLE BELLS WREATH,Merchandise,True,0.0030396841862797065
20819,635.24,229,66,65,SILVER TEDDY BEAR,Merchandise,True,0.0030390144204921793
22391,635.19,323,66,66,PAPERWEIGHT HOME SWEET HOME,Merchandise,True,0.0030387752184252055
23456,634.1,158,36,36,MEDIUM PARLOUR PICTURE FRAME ,Merchandise,True,0.0030335606133651705
84247G,633.76,1487,111,107,"DECOUPAGE,GREETING CARD,",Merchandise,True,0.0030319340393097464
20696,633.18,153,62,60,FLORAL SOFT CAR TOY,Merchandise,True,0.003029159295332847
23216,630.73,525,45,44,LAUREL HEART ANTIQUE GOLD,Merchandise,True,0.003017438394051118
84964A,630.0,11,2,2,PINK PAINTED KASHMIRI TABLE,Merchandise,True,0.0030139460438732965
90195A,629.9499999999999,75,46,44,PURPLE GEMSTONE BRACELET,Merchandise,True,0.0030137068418063222
22043,629.88,2222,130,125,CHRISTMAS CARD SCREEN PRINT ,Merchandise,True,0.0030133719589125587
23019,629.05,81,28,28,SMALL APOTHECARY MEASURING JAR ,Merchandise,True,0.0030094012046007887
15056p,628.72,50,41,38,EDWARDIAN PARASOL PINK,Merchandise,True,0.00300782247095876
85230E,628.41,2445,66,66,STRAWBRY SCENTED VOTIVE CANDLE,Merchandise,True,0.003006339418143521
84596J,628.01,813,141,138,MIXED NUTS LIGHT GREEN BOWL,Merchandise,True,0.0030044258016077284
23027,627.95,295,30,30,DRAWER KNOB VINTAGE GLASS HEXAGON,Merchandise,True,0.00300413875912736
22263,627.38,836,107,105,FELT EGG COSY LADYBIRD ,Merchandise,True,0.003001411855563855
71101E,626.13,777,48,47,STANDING FAIRY POLE SUPPORT ,Merchandise,True,0.0029954318038895034
22092,625.41,959,144,140,BLUE PAISLEY TISSUE BOX,Merchandise,True,0.002991987294125077
85218,625.1999999999999,1992,2,2,S/5 MINI ICE CREAM FRIDGE MAGNETS,Merchandise,True,0.0029909826454437853
21004,625.07,137,71,70,ROSE DU SUD CHILDS APRON,Merchandise,True,0.0029903607200696533
82616A,624.21,316,52,52,BUBBLE GUM SCARF KNITTING KIT,Merchandise,True,0.0029862464445176993
90199C,623.39,105,36,31,5 STRAND GLASS NECKLACE CRYSTAL,Merchandise,True,0.0029823235306193244
22346,622.81,1312,105,103,PARTY PIZZA DISH GREEN POLKADOT,Merchandise,True,0.002979548786642425
85114c,622.72,188,43,42,RED ENCHANTED FOREST PLACEMAT,Merchandise,True,0.0029791182229218717
85092,622.57,391,24,24,CANDY SPOT TEA COSY,Merchandise,True,0.00297840061672095
20694,622.33,166,55,54,FLORAL PINK MONSTER,Merchandise,True,0.0029772524467994743
23425,621.44,275,56,56,STORAGE TIN HOME SWEET HOME,Merchandise,True,0.002972994650007336
23180,621.09,122,49,49,MUM'S KITCHEN CLOCK,Merchandise,True,0.0029713202355385175
16156N,619.5,1475,56,56,"WRAP, FRIENDSHIP ON GREEN",Merchandise,True,0.0029637136098087415
20655,618.5,420,197,189,QUEEN OF SKIES LUGGAGE TAG,Merchandise,True,0.0029589295684692603
18094C,616.91,446,100,98,WHITE AND BLUE CERAMIC OIL BURNER,Merchandise,True,0.0029513229427394843
23471,616.79,65,27,27,SIX DRAWER OFFICE TIDY,Merchandise,True,0.002950748857778747
23453,615.98,316,49,47,OVAL  MINI PORTRAIT FRAME,Merchandise,True,0.002946873784293767
72772,615.84,457,9,9,SET/4 SCENTED CANDLES IN RAMEKINS,Merchandise,True,0.0029462040185062395
84876D,615.52,335,36,35,BLUE HEART COMPACT MIRROR,Merchandise,True,0.002944673125277605
84932C,615.4,282,34,34,SMALL ORIENTAL BLUE FOLDING STOOL,Merchandise,True,0.002944099040316868
90143,614.7,81,43,41,SILVER BRACELET W PASTEL FLOWER,Merchandise,True,0.0029407502113792307
20689,614.1,429,41,41,RETRO SISTERS EXPRESSO CUPS,Merchandise,True,0.002937879786575542
90198A,613.67,145,85,84,VINTAGE ROSE BEAD BRACELET RASPBERR,Merchandise,True,0.0029358226487995647
84859A,613.53,293,60,58,SILVER DISCO HANDBAG,Merchandise,True,0.0029351528830120375
16012,613.05,2925,85,83,FOOD/DRINK SPONGE STICKERS,Merchandise,True,0.0029328565431690863
47583A,612.8199999999999,71,6,6,SET OF 3 WICKER BASKET ROSE,Merchandise,True,0.0029317562136610053
37351,612.5099999999999,5404,11,11,ORANGE FLOWER MUG ,Merchandise,True,0.0029302731608457657
23018,612.1600000000001,51,21,21,LARGE APOTHECARY MEASURING JAR ,Merchandise,True,0.0029285987463769482
22538,612.13,1445,87,86,MINI JIGSAW GO TO THE FAIR,Merchandise,True,0.0029284552251367633
79190B,611.93,1503,138,136,RETRO PLASTIC POLKA TRAY,Merchandise,True,0.0029274984168688673
79315W,611.51,199,13,13,FLYING SAUCER TABLE LIGHT IN WHITE,Merchandise,True,0.002925489119506285
35972,611.38,440,88,87,DAISY FOLKART HEART DECORATION,Merchandise,True,0.0029248671941321525
84051,611.38,750,62,60,ASS COLOUR GLOWING TIARAS,Merchandise,True,0.0029248671941321525
84858C,611.0699999999999,347,30,30,PINK RIVIERA HANDBAG,Merchandise,True,0.002923384141316913
gift_0001_30,610.09,24,24,24,Dotcomgiftshop Gift Voucher £30.00,Merchandise,True,0.0029186957808042214
20695,608.83,143,62,61,FLORAL BLUE MONSTER,Merchandise,True,0.002912667888716475
21173,607.96,340,78,77,LOO ROLL  METAL SIGN ,Merchandise,True,0.002908505772751126
62096A,607.79,395,93,89,PINK/YELLOW FLOWERS HANDBAG,Merchandise,True,0.002907692485723414
21416,606.8100000000002,752,24,22,CLAM SHELL LARGE,Merchandise,True,0.002903004125210723
85169D,606.49,522,89,88,PINK LOVE BIRD CANDLE,Merchandise,True,0.0029014732319820884
82011C,602.68,133,73,71,BATHROOM SCALES FOOTPRINTS IN SAND,Merchandise,True,0.0028832460344786637
84932A,602.6,262,24,24,SMALL GREEN PEONY FOLDING STOOL,Merchandise,True,0.002882863311171506
17109D,601.69,1259,40,38,FLOWER FAIRY INCENSE BOUQUET,Merchandise,True,0.0028785098335525777
20863,601.53,293,50,50,BLUE PATCH PENCIL CASE PINK HEART,Merchandise,True,0.0028777443869382603
82095,600.91,100,48,48,HEART BUTTONS JEWELLERY BOX,Merchandise,True,0.002874778281307782
23520,600.55,167,32,32,EMBROIDERED RIBBON REEL RUBY ,Merchandise,True,0.0028730560264255685
21167,600.17,2495,118,114,WHITE SAGE INCENSE,Merchandise,True,0.0028712380907165653
85146,599.38,118,31,29,JARDIN ETCHED GLASS SMALL BELL JAR,Merchandise,True,0.0028674586980583752
16236,599.31,2666,271,260,KITTY PENCIL ERASERS,Merchandise,True,0.0028671238151646112
21440,597.56,472,96,95,12 MINI TOADSTOOL PEGS,Merchandise,True,0.0028587517428205187
84846A,596.97,263,57,54,SCENTED CANDLE IN DIGITALIS TIN,Merchandise,True,0.002855929158430225
84682,596.94,295,51,49,CLASSICAL ROSE DISH,Merchandise,True,0.0028557856371900408
90010B,596.74,65,36,34,BLACK/WHITE GLASS/SILVER BRACELET,Merchandise,True,0.0028548288289221447
20781,596.4,106,63,61,GOLD EAR MUFF HEADPHONES,Merchandise,True,0.0028532022548667206
20794,596.0799999999999,213,50,48,BLUE  TILE HOOK,Merchandise,True,0.0028516713616380863
84563B,595.99,129,60,59,BLUE & WHITE BREAKFAST TRAY,Merchandise,True,0.0028512407979175334
82605,595.07,268,126,125,OLD DOC RUSSEL METAL SIGN,Merchandise,True,0.002846839479885211
85117,594.3199999999999,347,61,61,NIGHTINGALE COATHOOK WHITE,Merchandise,True,0.002843251448880599
47469,594.28,1220,36,29,ASSORTED SHAPES PHOTO CLIP SILVER ,Merchandise,True,0.00284306008722702
72122,594.28,587,125,120,COFFEE SCENT PILLAR CANDLE,Merchandise,True,0.00284306008722702
84924A,593.5,139,65,62,WAKE UP COCKEREL CALENDAR SIGN ,Merchandise,True,0.0028393285349822247
20849,593.03,674,24,24,ZINC HEART LATTICE DOUBLE PLANTER,Merchandise,True,0.002837080035552668
23377,592.4499999999999,1351,134,133,PACK OF 12 DOLLY GIRL TISSUES,Merchandise,True,0.002834305291575769
85113,591.6600000000001,285,49,48,POLKA DOT PISTACHIO PAIL,Merchandise,True,0.0028305258989175792
21304,591.58,86,18,18,ARCHED GREY MIRROR,Merchandise,True,0.0028301431756104205
84963B,591.5,18,6,6,BLUE PAINTED KASHMIRI CHAIR,Merchandise,True,0.002829760452303262
21322,590.45,301,14,14,GLASS SPHERE CANDLE STAND LARGE ,Merchandise,True,0.0028247372088968064
21256,588.64,326,65,65,"FRENCH BOTTLE, BRASSERIE DES ARTIST",Merchandise,True,0.0028160780940723446
84569B,588.43,458,79,76,PACK 3 FIRE ENGINE/CAR PATCHES,Merchandise,True,0.0028150734453910534
21893,587.8,172,20,20,POTTING SHED SEED TIN,Merchandise,True,0.00281205949934718
21223,587.08,492,44,43,SET/4 BADGES WOODLAND ANIMAL,Merchandise,True,0.002808614989582754
37444A,587.06,2714,47,43,YELLOW BREAKFAST CUP AND SAUCER,Merchandise,True,0.002808519308755964
84934,586.5,687,13,13,ASSTD DESIGN POP ART SLIM PEN,Merchandise,True,0.0028058402456058546
23565,586.31,410,63,63,EGG CUP MILKMAID HELGA ,Merchandise,True,0.002804931277751353
23499,586.23,1312,113,110,SET 12 VINTAGE DOILY CHALK ,Merchandise,True,0.0028045485544441946
84569C,584.93,415,89,89,PACK 4 FLOWER/BUTTERFLY PATCHES,Merchandise,True,0.0027983293007028684
21016,582.85,834,87,82,LIGHT BIRD HOUSE TREE DECORATION,Merchandise,True,0.002788378494716748
47421,582.78,1487,82,74,ASSORTED COLOUR LIZARD SUCTION HOOK,Merchandise,True,0.0027880436118229834
85230B,581.92,2192,71,68,CINNAMON SCENTED VOTIVE CANDLE,Merchandise,True,0.0027839293362710298
21553,581.27,90,39,39,CERAMIC BIRDHOUSE FINCH BLUE  LARGE,Merchandise,True,0.0027808197094003665
23537,581.13,111,34,34,WALL ART I LOVE LONDON ,Merchandise,True,0.0027801499436128393
16238,579.68,2523,246,236,PARTY TIME PENCIL ERASERS,Merchandise,True,0.0027732130836705914
20804,579.3100000000001,325,61,61,GLASS CHICKEN BUTTER DISH,Merchandise,True,0.0027714429883749837
21419,577.6899999999999,1259,19,19,CONCH SHELL,Merchandise,True,0.002763692841405023
