StockCode,Description,GrossRevenue,NetRevenue,UnitsSold,SalesLines,Orders,ReturnValue,ReturnedUnits,DescriptionQualityFlag,CommercialValidity,ReturnValueRate,ReturnRisk,CommercialPerformanceScore,StrategicClassification,IsOperationalRecord,IsMissingDescription,HasCommercialActivity,ProductMasterStatus,CommercialPriority,ReturnRiskFlag,IncludeInExecutiveAnalytics,IsNonMerchandise,IsCommercialMerchandise,ExecutiveScope,ScopeReason,RevenueShare,RevenueRank,ExecutiveProductTier,RevenuePerOrder,RevenuePerUnit,DescriptionAnomaly,ReturnAnomaly,HighRevenueAnomaly,HighVolumeLowValueAnomaly,ExtremeRevenuePerOrder,ExtremeRevenuePerUnit,AnomalyScore,AnomalySeverity,RecommendedAction
21270,ANTIQUE CREAM CUTLERY CUPBOARD,874.43,874.43,76,52,51,0.0,0,Commercial Description,Valid,0.0,Low,0.4356,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.523512498622632e-05,2633,Tier 4 - Long Tail,17.145686274509803,11.505657894736842,False,False,False,False,False,False,0,Normal,No immediate action
21338,MARAKESH LANTERN SMALL,873.2500000000001,873.25,199,16,15,0.0,0,Commercial Description,Valid,0.0,Low,0.4655,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.5174082424233086e-05,2634,Tier 4 - Long Tail,58.21666666666667,4.38819095477387,False,False,False,False,False,False,0,Normal,No immediate action
85165,CANDY PINK FRENCH BOUDOIR CLOCK,872.7600000000001,872.76,90,60,60,0.0,0,Commercial Description,Valid,0.0,Low,0.4397,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.514873424171047e-05,2635,Tier 4 - Long Tail,14.546,9.697333333333333,False,False,False,False,False,False,0,Normal,No immediate action
23479,WIRE EGG BASKET,872.3800000000002,872.38,113,44,44,0.0,0,Commercial Description,Valid,0.0,Low,0.4472,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.512907646750925e-05,2636,Tier 4 - Long Tail,19.826818181818183,7.720176991150442,False,False,False,False,False,False,0,Normal,No immediate action
23099,FRENCH CARRIAGE LANTERN,925.3499999999998,872.1500000000001,137,63,62,-53.2,8,Commercial Description,Valid,0.0575,Moderate,0.4531,Monitor Return Risk,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Moderate,True,False,True,Included,Included,4.511717834101905e-05,2637,Tier 4 - Long Tail,14.066935483870969,6.366058394160585,False,False,False,False,False,False,0,Normal,No immediate action
85194S,HANGING SPRING FLOWER EGG SMALL,889.4599999999998,871.0699999999999,1760,136,134,-18.39,29,Commercial Description,Valid,0.0207,Low,0.5723,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.506130887749981e-05,2638,Tier 4 - Long Tail,6.500522388059701,0.4949261363636363,False,False,False,False,False,False,0,Normal,No immediate action
84974,S/2 ZINC HEART DESIGN PLANTERS,879.5500000000001,869.5999999999999,89,59,58,-9.95,1,Commercial Description,Valid,0.0113,Low,0.439,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.498526432993196e-05,2639,Tier 4 - Long Tail,14.99310344827586,9.770786516853931,False,False,False,False,False,False,0,Normal,No immediate action
22547,MINI JIGSAW DINOSAUR,869.95,869.11,2032,199,190,-0.84,2,Commercial Description,Valid,0.001,Low,0.58,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.495991614740936e-05,2640,Tier 4 - Long Tail,4.574263157894737,0.42771161417322834,False,False,False,False,False,False,0,Normal,No immediate action
21414,SCALLOP SHELL SOAP DISH,870.8900000000002,868.79,1637,41,39,-2.1,1,Commercial Description,Valid,0.0024,Low,0.568,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.494336223229254e-05,2641,Tier 4 - Long Tail,22.276666666666667,0.5307208307880269,False,False,False,False,False,False,0,Normal,No immediate action
21128,GOLD FISHING GNOME,868.2500000000001,868.25,129,59,57,0.0,0,Commercial Description,Valid,0.0,Low,0.4505,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.4915427500532925e-05,2642,Tier 4 - Long Tail,15.232456140350877,6.73062015503876,False,False,False,False,False,False,0,Normal,No immediate action
21293,MIRRORED DOVE WALL DECORATION,872.34,868.14,343,87,86,-4.2,2,Commercial Description,Valid,0.0048,Low,0.488,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.490973709221152e-05,2643,Tier 4 - Long Tail,10.094651162790697,2.5310204081632652,False,False,False,False,False,False,0,Normal,No immediate action
85166B,BLACK METAL BAROQUE PHOTO FRAME,864.1,864.1,510,39,39,0.0,0,Commercial Description,Valid,0.0,Low,0.5059,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.470074391386179e-05,2644,Tier 4 - Long Tail,22.156410256410258,1.694313725490196,False,False,False,False,False,False,0,Normal,No immediate action
84820,DANISH ROSE TRINKET TRAYS,899.3700000000001,863.67,323,56,56,-35.7,6,Commercial Description,Valid,0.0397,Low,0.4848,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.467849959042358e-05,2645,Tier 4 - Long Tail,15.422678571428571,2.6739009287925697,False,False,False,False,False,False,0,Normal,No immediate action
21393,BLUE  SPOTTY PUDDING BOWL,1191.7099999999998,860.9300000000001,5253,51,47,-330.78000000000003,2499,Commercial Description,Valid,0.2776,High,0.6204,High Return Risk,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,High,True,False,True,Included,Included,4.453675669223589e-05,2646,Tier 4 - Long Tail,18.317659574468088,0.16389301351608607,False,False,False,False,False,False,0,Normal,No immediate action
21320,GLASS CHALICE GREEN  LARGE,913.34,860.84,398,67,66,-52.5,22,Commercial Description,Valid,0.0575,Moderate,0.4938,Monitor Return Risk,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Moderate,True,False,True,Included,Included,4.4532100903609287e-05,2647,Tier 4 - Long Tail,13.043030303030303,2.1629145728643215,False,False,False,False,False,False,0,Normal,No immediate action
23002,TRAVEL CARD WALLET SKULLS,914.37,860.61,2119,202,200,-53.760000000000005,128,Commercial Description,Valid,0.0588,Moderate,0.5812,Monitor Return Risk,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Moderate,True,False,True,Included,Included,4.452020277711908e-05,2648,Tier 4 - Long Tail,4.30305,0.40613968853232657,False,False,False,False,False,False,0,Normal,No immediate action
21318,GLASS CHALICE BLUE SMALL,900.4200000000001,860.36,972,107,106,-40.06,32,Commercial Description,Valid,0.0445,Low,0.5365,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.450727003093407e-05,2649,Tier 4 - Long Tail,8.116603773584906,0.8851440329218108,False,False,False,False,False,False,0,Normal,No immediate action
37424,WHITE WITH BLACK CATS MUG,1134.68,860.12,5249,111,111,-274.56,2112,Commercial Description,Valid,0.242,High,0.6198,High Return Risk,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,High,True,False,True,Included,Included,4.449485459459646e-05,2650,Tier 4 - Long Tail,7.748828828828829,0.1638635930653458,False,False,False,False,False,False,0,Normal,No immediate action
23413,VINTAGE COFFEE GRINDER BOX,909.3099999999998,859.51,173,59,59,-49.8,12,Commercial Description,Valid,0.0548,Moderate,0.4589,Monitor Return Risk,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Moderate,True,False,True,Included,Included,4.446329869390504e-05,2651,Tier 4 - Long Tail,14.567966101694916,4.968265895953757,False,False,False,False,False,False,0,Normal,No immediate action
23220,REINDEER HEART DECORATION GOLD,869.1500000000001,859.19,993,105,104,-9.96,12,Commercial Description,Valid,0.0115,Low,0.5373,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.444674477878824e-05,2652,Tier 4 - Long Tail,8.261442307692308,0.8652467270896275,False,False,False,False,False,False,0,Normal,No immediate action
23423,PANTRY 3 HOOK ROLLING PIN HANGER,876.9000000000001,858.15,219,69,69,-18.75,5,Commercial Description,Valid,0.0214,Low,0.4668,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.43929445546586e-05,2653,Tier 4 - Long Tail,12.43695652173913,3.9184931506849314,False,False,False,False,False,False,0,Normal,No immediate action
20941,FROG CANDLE,898.79,857.4399999999999,999,134,131,-41.35,47,Commercial Description,Valid,0.046,Low,0.5374,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.435621555549317e-05,2654,Tier 4 - Long Tail,6.5453435114503815,0.8582982982982983,False,False,False,False,False,False,0,Normal,No immediate action
17033,"BROCADE PURSE,SMALL ARCH BUTTON",867.8400000000001,857.4,3280,73,73,-10.44,36,Commercial Description,Valid,0.012,Low,0.6019,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.435414631610357e-05,2655,Tier 4 - Long Tail,11.745205479452055,0.26140243902439025,False,False,False,False,False,False,0,Normal,No immediate action
21376,LARGE  TALL CAMPHOR WOOD TOADSTOOL,855.3599999999999,855.36,184,47,46,0.0,0,Commercial Description,Valid,0.0,Low,0.4605,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.424861510723391e-05,2656,Tier 4 - Long Tail,18.594782608695652,4.648695652173913,False,False,False,False,False,False,0,Normal,No immediate action
84578,ELEPHANT TOY WITH BLUE T-SHIRT,854.91,854.91,222,115,113,0.0,0,Commercial Description,Valid,0.0,Low,0.4668,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.4225336164100894e-05,2657,Tier 4 - Long Tail,7.565575221238937,3.850945945945946,False,False,False,False,False,False,0,Normal,No immediate action
20803,SMALL PINK GLASS SUNDAE DISH,891.26,852.8,1154,90,88,-38.46,74,Commercial Description,Valid,0.0432,Low,0.546,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.411618378629942e-05,2658,Tier 4 - Long Tail,9.69090909090909,0.7389948006932409,False,False,False,False,False,False,0,Normal,No immediate action
85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",852.5299999999997,852.53,1291,143,141,0.0,0,Commercial Description,Valid,0.0,Low,0.5522,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.4102216420419616e-05,2659,Tier 4 - Long Tail,6.046312056737588,0.6603640588690937,False,False,False,False,False,False,0,Normal,No immediate action
22820,GIFT BAG BIRTHDAY,852.9300000000001,851.63,1365,113,111,-1.3,2,Commercial Description,Valid,0.0015,Low,0.5549,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.405565853415359e-05,2660,Tier 4 - Long Tail,7.6723423423423425,0.6239047619047619,False,False,False,False,False,False,0,Normal,No immediate action
22510,DOORSTOP RUSSIAN DOLL GINGHAM,851.57,851.57,324,92,90,0.0,0,Commercial Description,Valid,0.0,Low,0.4829,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.405255467506919e-05,2661,Tier 4 - Long Tail,9.46188888888889,2.628302469135803,False,False,False,False,False,False,0,Normal,No immediate action
20756,GREEN FERN POCKET BOOK,851.56,851.5600000000001,5728,66,66,0.0,0,Commercial Description,Valid,0.0,Low,0.6207,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.405203736522179e-05,2662,Tier 4 - Long Tail,12.902424242424244,0.14866620111731846,False,False,False,False,False,False,0,Normal,No immediate action
84660A,WHITE STITCHED WALL CLOCK,855.26,850.72,860,56,56,-4.54,2,Commercial Description,Valid,0.0053,Low,0.528,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.400858333804016e-05,2663,Tier 4 - Long Tail,15.191428571428572,0.9892093023255815,False,False,False,False,False,False,0,Normal,No immediate action
21478,SILVER SKULL HOT WATER BOTTLE,854.23,850.48,204,100,99,-3.75,1,Commercial Description,Valid,0.0044,Low,0.4623,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.399616790170256e-05,2664,Tier 4 - Long Tail,8.59070707070707,4.169019607843137,False,False,False,False,False,False,0,Normal,No immediate action
84817,DANISH ROSE DECORATIVE PLATE,937.4399999999998,849.6,1059,87,86,-87.84,43,Commercial Description,Valid,0.0937,Moderate,0.5399,Monitor Return Risk,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Moderate,True,False,True,Included,Included,4.395064463513133e-05,2665,Tier 4 - Long Tail,9.87906976744186,0.8022662889518414,False,False,False,False,False,False,0,Normal,No immediate action
21458,2 PICTURE BOOK EGGS EASTER BUNNY,849.24,849.24,768,88,88,0.0,0,Commercial Description,Valid,0.0,Low,0.5224,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.393202148062492e-05,2666,Tier 4 - Long Tail,9.650454545454545,1.10578125,False,False,False,False,False,False,0,Normal,No immediate action
90161C,ANT COPPER LIME BOUDICCA BRACELET,849.0000000000002,849.0,170,101,100,0.0,0,Commercial Description,Valid,0.0,Low,0.456,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.39196060442873e-05,2667,Tier 4 - Long Tail,8.49,4.9941176470588236,False,False,False,False,False,False,0,Normal,No immediate action
47563A,RETRO LONGBOARD IRONING BOARD COVER,852.1899999999999,847.19,346,155,152,-5.0,4,Commercial Description,Valid,0.0059,Low,0.485,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.382597296190785e-05,2668,Tier 4 - Long Tail,5.573618421052632,2.448526011560694,False,False,False,False,False,False,0,Normal,No immediate action
47367B,PAIR PADDED HANGERS PINK CHECK,849.1700000000001,845.4200000000001,246,100,96,-3.75,1,Commercial Description,Valid,0.0044,Low,0.4686,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.3734409118918e-05,2669,Tier 4 - Long Tail,8.806458333333333,3.436666666666667,False,False,False,False,False,False,0,Normal,No immediate action
85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,845.34,845.34,424,91,88,0.0,0,Commercial Description,Valid,0.0,Low,0.4938,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.373027064013879e-05,2670,Tier 4 - Long Tail,9.606136363636365,1.9937264150943397,False,False,False,False,False,False,0,Normal,No immediate action
21375,LARGE CAMPHOR WOOD FIELD MUSHROOM,845.0899999999999,845.0899999999999,137,64,61,0.0,0,Commercial Description,Valid,0.0,Low,0.4486,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.371733789395377e-05,2671,Tier 4 - Long Tail,13.853934426229507,6.168540145985401,False,False,False,False,False,False,0,Normal,No immediate action
84509a,ENGLISH ROSE PLACEMATS,844.7399999999999,844.74,113,75,75,0.0,0,Commercial Description,Valid,0.0,Low,0.4424,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.369923204929477e-05,2672,Tier 4 - Long Tail,11.2632,7.475575221238938,False,False,False,False,False,False,0,Normal,No immediate action
85121B,RETRO LAUNDRY TUB PINK,936.74,843.24,86,57,57,-93.5,11,Commercial Description,Valid,0.0998,Moderate,0.4338,Monitor Return Risk,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Moderate,True,False,True,Included,Included,4.362163557218472e-05,2673,Tier 4 - Long Tail,14.793684210526315,9.805116279069768,False,False,False,False,False,False,0,Normal,No immediate action
21719,LOVELY BONBON STICKER SHEET,841.96,841.9599999999999,938,152,142,0.0,0,Commercial Description,Valid,0.0,Low,0.5308,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.355541991171747e-05,2674,Tier 4 - Long Tail,5.929295774647887,0.8976119402985073,False,False,False,False,False,False,0,Normal,No immediate action
